"date","weighted","close","high","low","open","volume"
"2019-03-11 24:03:00","0.28439","0.2875","0.2889","0.2767","0.2829","1246523.51"
"2019-03-12 24:03:00","0.292455","0.2914","0.2975","0.2855","0.2875","1472960.3"
"2019-03-13 24:03:00","0.297526","0.3019","0.3067","0.2849","0.2914","1896714.09"
"2019-03-14 24:03:00","0.303134","0.3036","0.3058","0.2998","0.3019","1128867.06"
"2019-03-15 24:03:00","0.309549","0.3092","0.3158","0.3016","0.3036","1408331.73"
"2019-03-16 24:03:00","0.302064","0.3","0.3095","0.2982","0.3092","1285231.45"
"2019-03-17 24:03:00","0.296884","0.298","0.3044","0.293","0.3","1147100.79"
"2019-03-18 24:03:00","0.298274","0.2993","0.3011","0.294","0.298","966195.82"
"2019-03-19 24:03:00","0.301818","0.3035","0.3066","0.294","0.2993","1540877.06"
"2019-03-20 24:03:00","0.303524","0.3178","0.3181","0.287","0.3035","3528958.53"
"2019-03-21 24:03:00","0.31545","0.3131","0.3251","0.3096","0.3178","2738982.87"
"2019-03-22 24:03:00","0.316222","0.3146","0.3235","0.3117","0.3131","1908370.9"
"2019-03-23 24:03:00","0.310837","0.3098","0.3146","0.3074","0.3146","1486519.26"
"2019-03-24 24:03:00","0.302007","0.2995","0.3098","0.2948","0.3098","1782187.87"
"2019-03-25 24:03:00","0.295095","0.2972","0.2999","0.2901","0.2995","1251385.78"
"2019-03-26 24:03:00","0.304394","0.3092","0.3099","0.2953","0.2972","1676064.62"
"2019-03-27 24:03:00","0.307666","0.3071","0.3117","0.3026","0.3092","1647896.45"
"2019-03-28 24:03:00","0.310029","0.3123","0.3134","0.3021","0.3071","1330662.94"
"2019-03-29 24:03:00","0.309869","0.3111","0.3163","0.3046","0.3123","1297037.14"
"2019-03-30 24:03:00","0.309379","0.3104","0.3121","0.3053","0.3111","997072.11"
"2019-04-01 01:04:00","0.322732","0.3242","0.3307","0.3081","0.3104","3420759.65"
"2019-04-02 01:04:00","0.344991","0.3555","0.3581","0.3242","0.3242","5612717.79"
"2019-04-03 01:04:00","0.360151","0.3388","0.3846","0.3271","0.3555","9877039.46"
"2019-04-04 01:04:00","0.341126","0.334","0.3545","0.3277","0.3388","4283435.13"
"2019-04-05 01:04:00","0.349069","0.3562","0.3562","0.3323","0.334","2522309.13"
"2019-04-06 01:04:00","0.351509","0.3476","0.3589","0.3407","0.3562","1593015.9"
"2019-04-07 01:04:00","0.360936","0.3617","0.3692","0.3461","0.3476","3023606.89"
"2019-04-08 01:04:00","0.353865","0.3572","0.3638","0.3414","0.3617","2613313.98"
"2019-04-09 01:04:00","0.347894","0.3477","0.3574","0.3414","0.3572","1626960.34"
"2019-04-10 01:04:00","0.350416","0.3461","0.3651","0.3311","0.3477","3194405.01"
"2019-04-11 01:04:00","0.323136","0.3226","0.3474","0.3106","0.3461","3624916.08"
"2019-04-12 01:04:00","0.31986","0.3219","0.3267","0.3108","0.3226","1326649.22"
"2019-04-13 01:04:00","0.320781","0.3196","0.3261","0.3161","0.3219","952138.84"
"2019-04-14 01:04:00","0.3086","0.3181","0.3211","0.2945","0.3196","2742404.02"
"2019-04-15 01:04:00","0.30992","0.3021","0.3184","0.2986","0.3181","2120000.81"
"2019-04-16 01:04:00","0.308414","0.3109","0.3143","0.3008","0.3021","1629803.92"
"2019-04-17 01:04:00","0.306256","0.3079","0.3123","0.2998","0.3109","2473373.53"
"2019-04-18 01:04:00","0.310882","0.3083","0.3168","0.3064","0.3079","2236873.92"
"2019-04-19 01:04:00","0.307176","0.3085","0.3105","0.3033","0.3083","1615227.31"
"2019-04-20 01:04:00","0.309865","0.3107","0.3139","0.3071","0.3085","1549066.02"
"2019-04-21 01:04:00","0.305173","0.304","0.314","0.2958","0.3107","2510156.34"
"2019-04-22 01:04:00","0.306176","0.3067","0.3106","0.2998","0.304","1507592.82"
"2019-04-23 01:04:00","0.301675","0.2944","0.3096","0.2912","0.3067","3084560.89"
"2019-04-24 01:04:00","0.282606","0.2822","0.2959","0.2737","0.2944","2780838.2"
"2019-04-25 01:04:00","0.271598","0.2623","0.2851","0.2558","0.2822","3043430.77"
"2019-04-26 01:04:00","0.258775","0.2733","0.2748","0.2366","0.2623","3805946.29"
"2019-04-27 01:04:00","0.265969","0.2665","0.2734","0.2616","0.2733","1452272.14"
"2019-04-28 01:04:00","0.26543","0.2751","0.2814","0.2545","0.2661","2184793.51"
"2019-04-29 01:04:00","0.311868","0.3178","0.3264","0.2751","0.2751","11104705.87"
"2019-04-30 01:04:00","0.305859","0.3136","0.3219","0.2981","0.3178","3888161.92"
"2019-05-01 01:05:00","0.304456","0.3051","0.3146","0.2969","0.3136","1922731.76"
"2019-05-02 01:05:00","0.299719","0.2976","0.3074","0.2913","0.3051","1729112.24"
"2019-05-03 01:05:00","0.298944","0.2982","0.3053","0.2924","0.2976","2730070.22"
"2019-05-04 01:05:00","0.29206","0.2893","0.3018","0.2812","0.2982","2143011.58"
"2019-05-05 01:05:00","0.287434","0.2867","0.2928","0.2809","0.2893","1588766.14"
"2019-05-06 01:05:00","0.284855","0.2914","0.2974","0.2705","0.2867","2651974.72"
"2019-05-07 01:05:00","0.28648","0.2752","0.2972","0.2744","0.2914","1854694.67"
"2019-05-08 01:05:00","0.283839","0.2871","0.2943","0.27","0.2752","1792243.64"
"2019-05-09 01:05:00","0.280105","0.2757","0.2884","0.2737","0.2871","1223921.78"
"2019-05-10 01:05:00","0.279728","0.28","0.286","0.2725","0.2757","1249135.5"
"2019-05-11 01:05:00","0.298025","0.3146","0.3198","0.2769","0.28","4265182.46"
"2019-05-12 01:05:00","0.305207","0.3024","0.3182","0.2946","0.3146","2550786.78"
"2019-05-13 01:05:00","0.327729","0.3369","0.3515","0.3","0.3024","5582681.01"
"2019-05-14 01:05:00","0.360447","0.3741","0.3783","0.3349","0.3369","7292133.78"
"2019-05-15 01:05:00","0.408908","0.4372","0.4396","0.3732","0.3741","10178177.39"
"2019-05-16 01:05:00","0.426103","0.4138","0.4644","0.4005","0.4372","10812954.87"
"2019-05-17 01:05:00","0.383756","0.3962","0.4254","0.3576","0.4138","6969553.93"
"2019-05-18 01:05:00","0.386117","0.3807","0.4018","0.3753","0.3962","2416835.92"
"2019-05-19 01:05:00","0.413733","0.4228","0.4286","0.3801","0.3807","5017606.79"
"2019-05-20 01:05:00","0.401621","0.4072","0.424","0.3864","0.4228","4368596.03"
"2019-05-21 01:05:00","0.411895","0.4132","0.4263","0.3995","0.4072","3570455.47"
"2019-05-22 01:05:00","0.404649","0.3843","0.4245","0.3821","0.4132","4084157.11"
"2019-05-23 01:05:00","0.375921","0.3873","0.3915","0.3618","0.3843","4256345.37"
"2019-05-24 01:05:00","0.391775","0.3827","0.4026","0.3782","0.3873","2708787.25"
"2019-05-25 01:05:00","0.383072","0.3823","0.3938","0.3762","0.3827","2437874.12"
"2019-05-26 01:05:00","0.394727","0.4087","0.4206","0.3725","0.3823","3520174.69"
"2019-05-27 01:05:00","0.420075","0.4386","0.4513","0.3995","0.4087","6379321.85"
"2019-05-28 01:05:00","0.458506","0.4831","0.5086","0.4165","0.4386","14344194.67"
"2019-05-29 01:05:00","0.514624","0.5156","0.5542","0.4605","0.4831","17434908.38"
"2019-05-30 01:05:00","0.508199","0.4756","0.5536","0.4628","0.5156","11921423.15"
"2019-05-31 01:05:00","0.487735","0.5079","0.51","0.4596","0.4756","5454671.31"
"2019-06-01 01:06:00","0.48673","0.4803","0.514","0.4632","0.5079","5576759.96"
"2019-06-02 01:06:00","0.489262","0.4904","0.5014","0.4758","0.4803","3497333.25"
"2019-06-03 01:06:00","0.467847","0.4419","0.4934","0.4367","0.4904","4840540.41"
"2019-06-04 01:06:00","0.430639","0.4262","0.4477","0.4129","0.4419","4658120.89"
"2019-06-05 01:06:00","0.427018","0.4293","0.4371","0.4173","0.4262","2733396.89"
"2019-06-06 01:06:00","0.418268","0.4226","0.4357","0.401","0.4293","3339849.41"
"2019-06-07 01:06:00","0.441314","0.4437","0.4581","0.4196","0.4226","3273830.48"
"2019-06-08 01:06:00","0.428762","0.43","0.4498","0.4121","0.4437","2584147.13"
"2019-06-09 01:06:00","0.409491","0.4066","0.4334","0.3949","0.43","2791801.8"
"2019-06-10 01:06:00","0.421872","0.4283","0.4335","0.3996","0.4066","3077201.99"
"2019-06-11 01:06:00","0.416948","0.4222","0.4307","0.4067","0.4283","2095346.72"
"2019-06-12 01:06:00","0.433293","0.4349","0.4416","0.4161","0.4222","2433721.92"
"2019-06-13 01:06:00","0.440849","0.4394","0.4508","0.4289","0.4349","2348842.53"
"2019-06-14 01:06:00","0.427259","0.4305","0.442","0.4147","0.4394","3246473.04"
"2019-06-15 01:06:00","0.435521","0.4365","0.4435","0.427","0.4305","2421350.4"
"2019-06-16 01:06:00","0.451894","0.4467","0.4678","0.4314","0.4365","4413697.16"
"2019-06-17 01:06:00","0.44266","0.4437","0.454","0.4267","0.4467","3005685.13"
"2019-06-18 01:06:00","0.434038","0.4311","0.4445","0.4273","0.4437","1964010.19"
"2019-06-19 01:06:00","0.43659","0.4367","0.4425","0.4283","0.4311","1985852.31"
"2019-06-20 01:06:00","0.422336","0.4177","0.4394","0.4081","0.4367","3551668.06"
"2019-06-21 01:06:00","0.427225","0.427","0.4376","0.4176","0.4177","2801021.1"
"2019-06-22 01:06:00","0.45279","0.4646","0.4761","0.4216","0.427","8936605.16"
"2019-06-23 01:06:00","0.464693","0.4507","0.4786","0.4394","0.4646","4251195.78"
"2019-06-24 01:06:00","0.451327","0.4585","0.4617","0.4347","0.4507","2811992.87"
"2019-06-25 01:06:00","0.448353","0.4473","0.4611","0.4377","0.4585","3086256.84"
"2019-06-26 01:06:00","0.460258","0.4397","0.486","0.4172","0.4473","8337522.85"
"2019-06-27 01:06:00","0.405692","0.3973","0.4476","0.3756","0.4397","6343644.18"
"2019-06-28 01:06:00","0.406232","0.4137","0.4227","0.3825","0.3973","3955940.66"
"2019-06-29 01:06:00","0.412171","0.4218","0.4266","0.397","0.4137","2921538.78"
"2019-06-30 01:06:00","0.405647","0.3903","0.4256","0.3892","0.4218","2706541.21"
"2019-07-01 01:07:00","0.396556","0.4057","0.4092","0.384","0.3903","2485725.24"
"2019-07-02 01:07:00","0.392876","0.3992","0.4072","0.3821","0.4057","2355277.23"
"2019-07-03 01:07:00","0.399059","0.4053","0.4079","0.3921","0.3992","2373666.3"
"2019-07-04 01:07:00","0.396475","0.3884","0.4062","0.3847","0.4053","2167107.49"
"2019-07-05 01:07:00","0.387093","0.3828","0.3938","0.3806","0.3884","1583602.88"
"2019-07-06 01:07:00","0.390441","0.39","0.3995","0.3818","0.3828","1676487.46"
"2019-07-07 01:07:00","0.391341","0.396","0.3974","0.3871","0.39","1376976.47"
"2019-07-08 01:07:00","0.402158","0.4045","0.4133","0.395","0.396","1927986.28"
"2019-07-09 01:07:00","0.397123","0.3952","0.4095","0.391","0.4045","2120749.18"
"2019-07-10 01:07:00","0.374966","0.367","0.3991","0.3534","0.3952","3749745.44"
"2019-07-11 01:07:00","0.345238","0.3448","0.367","0.3313","0.367","3095112.35"
"2019-07-12 01:07:00","0.351495","0.3541","0.3604","0.3364","0.3448","1606788.52"
"2019-07-13 01:07:00","0.34534","0.345","0.3542","0.3351","0.3541","1655913.75"
"2019-07-14 01:07:00","0.31802","0.306","0.3457","0.3009","0.345","2370919.04"
"2019-07-15 01:07:00","0.297205","0.3092","0.3101","0.2856","0.306","3097673.06"
"2019-07-16 01:07:00","0.275754","0.2672","0.3097","0.2545","0.3092","4114562.98"
"2019-07-17 01:07:00","0.27485","0.2844","0.2951","0.2614","0.2672","2602271.16"
"2019-07-18 01:07:00","0.291019","0.305","0.3103","0.2749","0.2844","2609542.74"
"2019-07-19 01:07:00","0.300936","0.3031","0.3091","0.2925","0.305","1684269.98"
"2019-07-20 01:07:00","0.323272","0.318","0.3349","0.2984","0.3031","3156801.2"
"2019-07-21 01:07:00","0.316389","0.315","0.3256","0.3081","0.318","1645502.04"
"2019-07-22 01:07:00","0.30462","0.3","0.3167","0.2951","0.315","1829997.66"
"2019-07-23 01:07:00","0.293973","0.2929","0.3036","0.2858","0.3","1811736.9"
"2019-07-24 01:07:00","0.298478","0.3109","0.3115","0.2855","0.2929","2070181.61"
"2019-07-25 01:07:00","0.306202","0.3041","0.3156","0.3008","0.3109","1540376.94"
"2019-07-26 01:07:00","0.300604","0.3009","0.3053","0.2956","0.3041","1164128.95"
"2019-07-27 01:07:00","0.292569","0.2871","0.307","0.2826","0.3009","1666990.44"
"2019-07-28 01:07:00","0.282329","0.2845","0.2919","0.2677","0.2871","949854.47"
"2019-07-29 01:07:00","0.283665","0.2833","0.289","0.2775","0.2845","886564.82"
"2019-07-30 01:07:00","0.281606","0.285","0.2875","0.277","0.2833","1049970.51"
"2019-07-31 01:07:00","0.291178","0.2908","0.2971","0.2842","0.285","1623929.57"
"2019-08-01 01:08:00","0.287253","0.2883","0.292","0.2823","0.2908","1282890.09"
"2019-08-02 01:08:00","0.289503","0.2877","0.2942","0.2849","0.2883","1391362.61"
"2019-08-03 01:08:00","0.288119","0.283","0.2919","0.2825","0.2877","1151202.07"
"2019-08-04 01:08:00","0.28247","0.2842","0.2875","0.2774","0.283","1251728.62"
"2019-08-05 01:08:00","0.291351","0.2911","0.2994","0.284","0.2842","1809872.06"
"2019-08-06 01:08:00","0.28455","0.2786","0.2969","0.2729","0.2911","1724492.85"
"2019-08-07 01:08:00","0.280093","0.2766","0.2867","0.2733","0.2786","1296494.64"
"2019-08-08 01:08:00","0.272764","0.2759","0.279","0.267","0.2766","1199411.01"
"2019-08-09 01:08:00","0.259736","0.2549","0.2762","0.2502","0.2759","1680332.54"
"2019-08-10 01:08:00","0.257428","0.2615","0.264","0.2508","0.2549","1183720.86"
"2019-08-11 01:08:00","0.26724","0.2702","0.286","0.2605","0.2615","1267429.53"
"2019-08-12 01:08:00","0.261532","0.2594","0.2702","0.2583","0.2702","902507.53"
"2019-08-13 01:08:00","0.256145","0.2576","0.2595","0.2519","0.2594","1232984.03"
"2019-08-14 01:08:00","0.24481","0.2329","0.2581","0.2284","0.2576","2139785.43"
"2019-08-15 01:08:00","0.233213","0.2429","0.2457","0.2205","0.2329","1386714.01"
"2019-08-16 01:08:00","0.238097","0.2418","0.2451","0.2309","0.2429","1304227.45"
"2019-08-17 01:08:00","0.242782","0.2424","0.248","0.2387","0.2418","1053277.89"
"2019-08-18 01:08:00","0.246707","0.2472","0.2531","0.2401","0.2424","1007217.59"
"2019-08-19 01:08:00","0.250782","0.2515","0.2558","0.2459","0.2472","885335.56"
"2019-08-20 01:08:00","0.245572","0.2496","0.253","0.2402","0.2515","1146342.66"
"2019-08-21 01:08:00","0.239961","0.2398","0.2509","0.2331","0.2496","836413.21"
"2019-08-22 01:08:00","0.255824","0.2615","0.2697","0.2341","0.2398","1800973.05"
"2019-08-23 01:08:00","0.260937","0.26","0.2658","0.2564","0.2615","1401792.29"
"2019-08-24 01:08:00","0.258593","0.2591","0.2653","0.2524","0.26","1417379.61"
"2019-08-25 01:08:00","0.268628","0.266","0.2799","0.2585","0.2591","2080248.14"
"2019-08-26 01:08:00","0.269358","0.2696","0.2766","0.264","0.266","1314382.99"
"2019-08-27 01:08:00","0.261719","0.2603","0.27","0.2583","0.2696","1108925.43"
"2019-08-28 01:08:00","0.253855","0.2424","0.2622","0.241","0.2603","1329881.72"
"2019-08-29 01:08:00","0.244188","0.2498","0.2588","0.2334","0.2424","1275327.98"
"2019-08-30 01:08:00","0.248764","0.2527","0.2536","0.2449","0.2498","742906.25"
"2019-08-31 01:08:00","0.24713","0.2469","0.2536","0.2426","0.2527","1154430.7"
"2019-09-01 01:09:00","0.245122","0.241","0.2501","0.2386","0.2469","1126821.82"
"2019-09-02 01:09:00","0.247262","0.2494","0.2555","0.2402","0.241","1178622.56"
"2019-09-03 01:09:00","0.249272","0.2497","0.2524","0.2461","0.2494","854162.7"
"2019-09-04 01:09:00","0.245894","0.2473","0.2502","0.242","0.2497","672955.95"
"2019-09-05 01:09:00","0.243258","0.2426","0.2487","0.2386","0.2473","972936.85"
"2019-09-06 01:09:00","0.237339","0.2304","0.2447","0.2265","0.2426","1595413.73"
"2019-09-07 01:09:00","0.235146","0.2409","0.2419","0.2295","0.2304","711920.27"
"2019-09-08 01:09:00","0.243809","0.2443","0.2485","0.2387","0.2409","814867.11"
"2019-09-09 01:09:00","0.239417","0.2389","0.2459","0.2353","0.2443","833103.54"
"2019-09-10 01:09:00","0.239527","0.2389","0.2424","0.2375","0.2389","416454.54"
"2019-09-11 01:09:00","0.237705","0.2383","0.241","0.2349","0.2389","300140.44"
"2019-09-12 01:09:00","0.236268","0.237","0.2389","0.234","0.2383","348790.6"
"2019-09-13 01:09:00","0.239782","0.2419","0.2425","0.2351","0.237","404823.65"
"2019-09-14 01:09:00","0.244387","0.2476","0.249","0.239","0.2419","476853.54"
"2019-09-15 01:09:00","0.247209","0.249","0.2501","0.2436","0.2476","497043.73"
"2019-09-16 01:09:00","0.249097","0.2495","0.2539","0.2435","0.249","598719.32"
"2019-09-17 01:09:00","0.257741","0.2614","0.2658","0.2481","0.2495","1006637.16"
"2019-09-18 01:09:00","0.293053","0.2977","0.3151","0.2613","0.2614","2579919.17"
"2019-09-19 01:09:00","0.288734","0.2983","0.3036","0.2754","0.2977","2264315.72"
"2019-09-20 01:09:00","0.298567","0.3141","0.3142","0.2868","0.2983","2254121.37"
"2019-09-21 01:09:00","0.298891","0.2931","0.3148","0.2906","0.3141","1776768.43"
"2019-09-22 01:09:00","0.283037","0.2783","0.2934","0.2753","0.2931","1074787.93"
"2019-09-23 01:09:00","0.284828","0.2774","0.2935","0.2773","0.2783","1272258.64"
"2019-09-24 01:09:00","0.26103","0.2532","0.2842","0.2396","0.2774","2716812.53"
"2019-09-25 01:09:00","0.255501","0.262","0.2699","0.2412","0.2532","1766983.02"
"2019-09-26 01:09:00","0.259115","0.266","0.2688","0.245","0.262","1909508.52"
"2019-09-27 01:09:00","0.261617","0.2633","0.2696","0.2543","0.266","1002416.35"
"2019-09-28 01:09:00","0.262099","0.2637","0.2653","0.2593","0.2633","518403.95"
"2019-09-29 01:09:00","0.256922","0.2597","0.2641","0.2509","0.2637","497676.94"
"2019-09-30 01:09:00","0.259883","0.2654","0.2676","0.2518","0.2597","1041082.53"
"2019-10-01 01:10:00","0.27287","0.2699","0.2786","0.2625","0.2654","1517357.56"
"2019-10-02 01:10:00","0.274253","0.2815","0.2819","0.268","0.2699","814157.34"
"2019-10-03 01:10:00","0.273089","0.2721","0.2817","0.2679","0.2815","502745.53"
"2019-10-04 01:10:00","0.27084","0.2708","0.274","0.2671","0.2721","497144.33"
"2019-10-05 01:10:00","0.274719","0.2765","0.2795","0.2683","0.2708","655854.28"
"2019-10-06 01:10:00","0.26979","0.2685","0.2767","0.2651","0.2765","688096.24"
"2019-10-07 01:10:00","0.27733","0.2829","0.2844","0.2667","0.2685","843424.32"
"2019-10-08 01:10:00","0.276261","0.2763","0.2871","0.2706","0.2829","886181.42"
"2019-10-09 01:10:00","0.277069","0.2805","0.2837","0.2697","0.2763","817234.97"
"2019-10-10 01:10:00","0.27489","0.2776","0.2813","0.271","0.2805","441402.35"
"2019-10-11 01:10:00","0.270709","0.2704","0.2795","0.2669","0.2776","512113.43"
"2019-10-12 01:10:00","0.271132","0.2691","0.2739","0.267","0.2704","225458.41"
"2019-10-13 01:10:00","0.278759","0.2793","0.2846","0.2686","0.2691","534764.1"
"2019-10-14 01:10:00","0.280385","0.2844","0.2846","0.2773","0.2793","598521.8"
"2019-10-15 01:10:00","0.280744","0.2801","0.2862","0.2748","0.2844","509249.13"
"2019-10-16 01:10:00","0.271033","0.2721","0.2818","0.2656","0.2801","909982.61"
"2019-10-17 01:10:00","0.275771","0.2771","0.2807","0.269","0.2721","486042.74"
"2019-10-18 01:10:00","0.267896","0.2718","0.2783","0.2607","0.2771","749864.24"
"2019-10-19 01:10:00","0.270802","0.2695","0.2736","0.267","0.2718","322055.06"
"2019-10-20 01:10:00","0.270939","0.2707","0.2744","0.2665","0.2695","351429.21"
"2019-10-21 01:10:00","0.268612","0.2701","0.2721","0.265","0.2707","504551.11"
"2019-10-22 01:10:00","0.271173","0.2707","0.2763","0.2686","0.2701","496342.78"
"2019-10-23 01:10:00","0.257052","0.253","0.2736","0.2437","0.2707","992681.17"
"2019-10-24 01:10:00","0.253882","0.2547","0.2563","0.2519","0.253","288594.92"
"2019-10-25 01:10:00","0.267842","0.2721","0.276","0.2526","0.2547","1011536.53"
"2019-10-26 01:10:00","0.272638","0.2689","0.2826","0.2603","0.2721","2054804.85"
"2019-10-27 01:10:00","0.267371","0.2733","0.2766","0.2583","0.2689","1410932.79"
"2019-10-27 24:10:00","0.288624","0.2864","0.3004","0.2706","0.2733","3113296.71"
"2019-10-28 24:10:00","0.284839","0.2816","0.2906","0.2778","0.2864","1314907.49"
"2019-10-29 24:10:00","0.282836","0.2833","0.2925","0.2761","0.2816","953931.97"
"2019-10-30 24:10:00","0.27219","0.272","0.2836","0.2678","0.2833","1111578.67"
"2019-10-31 24:10:00","0.272224","0.2738","0.2765","0.2678","0.272","704762.53"
"2019-11-01 24:11:00","0.274752","0.273","0.2771","0.2719","0.2738","436756.3"
"2019-11-02 24:11:00","0.271886","0.2694","0.2748","0.268","0.273","393095.47"
"2019-11-03 24:11:00","0.273034","0.2743","0.276","0.2676","0.2694","611021.13"
"2019-11-04 24:11:00","0.275749","0.2765","0.2784","0.2708","0.2743","498893.56"
"2019-11-05 24:11:00","0.280366","0.281","0.2846","0.2754","0.2765","794145.89"
"2019-11-06 24:11:00","0.269733","0.2707","0.2835","0.2617","0.281","1370499.68"
"2019-11-07 24:11:00","0.266233","0.2641","0.2713","0.2603","0.2707","789498.37"
"2019-11-08 24:11:00","0.264573","0.2661","0.2662","0.2623","0.2641","345552.28"
"2019-11-09 24:11:00","0.266695","0.2673","0.2694","0.2639","0.2661","494640.15"
"2019-11-10 24:11:00","0.26052","0.2586","0.2682","0.2575","0.2673","719639.55"
"2019-11-11 24:11:00","0.260119","0.2603","0.2654","0.2572","0.2586","534255.8"
"2019-11-12 24:11:00","0.259553","0.2581","0.2613","0.2577","0.2603","393720.47"
"2019-11-13 24:11:00","0.263429","0.2632","0.2681","0.2568","0.2581","1000195.62"
"2019-11-14 24:11:00","0.257675","0.2586","0.2647","0.2506","0.2632","1354029.18"
"2019-11-15 24:11:00","0.255982","0.2564","0.2588","0.2546","0.2586","546336"
"2019-11-16 24:11:00","0.257464","0.2572","0.2601","0.2542","0.2564","528516.26"
"2019-11-17 24:11:00","0.255146","0.2508","0.2612","0.2456","0.2572","1017310.7"
"2019-11-18 24:11:00","0.245244","0.2463","0.251","0.2399","0.2508","842609.74"
"2019-11-19 24:11:00","0.243068","0.2409","0.2473","0.2394","0.2463","605005.74"
"2019-11-20 24:11:00","0.229334","0.228","0.2423","0.2192","0.2409","1271693.92"
"2019-11-21 24:11:00","0.207761","0.2102","0.2298","0.1884","0.228","2755589.2"
"2019-11-22 24:11:00","0.210413","0.215","0.2158","0.204","0.2102","765955.76"
"2019-11-23 24:11:00","0.209203","0.2021","0.2155","0.2007","0.215","660279"
"2019-11-24 24:11:00","0.203421","0.2097","0.2148","0.1906","0.2021","1532397.07"
"2019-11-25 24:11:00","0.208892","0.212","0.2127","0.204","0.2097","577331.19"
"2019-11-26 24:11:00","0.210619","0.2117","0.2159","0.2017","0.212","1409454.14"
"2019-11-27 24:11:00","0.212705","0.2105","0.2158","0.2074","0.2117","605336.29"
"2019-11-28 24:11:00","0.215006","0.2191","0.2191","0.21","0.2105","695896.48"
"2019-11-29 24:11:00","0.211109","0.2104","0.2195","0.2045","0.2191","701775.19"
"2019-11-30 24:11:00","0.203146","0.2055","0.2104","0.1991","0.2104","509072.3"
"2019-12-01 24:12:00","0.20514","0.2074","0.213","0.1971","0.2055","571315.33"
"2019-12-02 24:12:00","0.204931","0.2039","0.2094","0.2013","0.2074","448079.88"
"2019-12-03 24:12:00","0.200113","0.1972","0.2089","0.1944","0.2039","738942.88"
"2019-12-04 24:12:00","0.200666","0.2043","0.2055","0.1963","0.1972","590676.58"
"2019-12-05 24:12:00","0.20392","0.2059","0.2065","0.2009","0.2043","554220.24"
"2019-12-06 24:12:00","0.206121","0.2044","0.2088","0.2038","0.2059","321309.83"
"2019-12-07 24:12:00","0.20497","0.2068","0.2078","0.202","0.2044","261447.66"
"2019-12-08 24:12:00","0.205883","0.2032","0.2114","0.2013","0.2068","541280.99"
"2019-12-09 24:12:00","0.197623","0.198","0.2039","0.1933","0.2032","1180441.7"
"2019-12-10 24:12:00","0.197923","0.198","0.2","0.1959","0.198","347033.65"
"2019-12-11 24:12:00","0.195594","0.1935","0.1994","0.1934","0.198","293140.32"
"2019-12-12 24:12:00","0.1927","0.1941","0.1947","0.1902","0.1935","378131.95"
"2019-12-13 24:12:00","0.190244","0.1893","0.1942","0.186","0.1941","387993.89"
"2019-12-14 24:12:00","0.188862","0.1873","0.1915","0.1869","0.1893","323212.72"
"2019-12-15 24:12:00","0.180385","0.174","0.1888","0.1724","0.1873","711392.65"
"2019-12-16 24:12:00","0.162677","0.1542","0.1757","0.1527","0.174","1774845.25"
"2019-12-17 24:12:00","0.155671","0.1592","0.1606","0.1494","0.1542","2325250.88"
"2019-12-18 24:12:00","0.158217","0.1632","0.1653","0.1522","0.1592","1456930.87"
"2019-12-19 24:12:00","0.161019","0.1637","0.1654","0.158","0.1632","550735.12"
"2019-12-20 24:12:00","0.162321","0.1619","0.1666","0.1598","0.1637","912174.1"
"2019-12-21 24:12:00","0.164197","0.1665","0.1683","0.1591","0.1619","813952.33"
"2019-12-22 24:12:00","0.163089","0.1617","0.1673","0.159","0.1665","561442.68"
"2019-12-23 24:12:00","0.158415","0.1558","0.1624","0.1547","0.1617","499070.41"
"2019-12-24 24:12:00","0.154683","0.1563","0.1568","0.1516","0.1558","307931.13"
"2019-12-25 24:12:00","0.15944","0.1588","0.1661","0.1547","0.1563","693304.62"
"2019-12-26 24:12:00","0.160704","0.1626","0.1631","0.1566","0.1588","407401.29"
"2019-12-27 24:12:00","0.162622","0.1636","0.1642","0.1608","0.1626","312417.03"
"2019-12-28 24:12:00","0.165944","0.1681","0.1711","0.1607","0.1636","632793.36"
"2019-12-29 24:12:00","0.16087","0.1603","0.1681","0.1572","0.1681","653484.61"
"2019-12-30 24:12:00","0.159726","0.1607","0.1629","0.1571","0.1603","427645.86"
"2019-12-31 24:12:00","0.161441","0.1609","0.1639","0.1587","0.1607","349141.75"
"2020-01-01 24:01:00","0.158604","0.1583","0.1615","0.1565","0.1609","407769.02"
"2020-01-02 24:01:00","0.163353","0.1668","0.1676","0.1558","0.1583","688019.05"
"2020-01-03 24:01:00","0.16922","0.1734","0.1738","0.1645","0.1668","426645.09"
"2020-01-04 24:01:00","0.171281","0.1719","0.1744","0.1674","0.1734","670196.23"
"2020-01-05 24:01:00","0.179014","0.1827","0.185","0.1716","0.1719","985142.99"
"2020-01-06 24:01:00","0.189188","0.1866","0.1966","0.1824","0.1827","1233325.92"
"2020-01-07 24:01:00","0.183153","0.1803","0.1907","0.1781","0.1866","1042536.09"
"2020-01-08 24:01:00","0.177706","0.1772","0.1823","0.175","0.1803","634528.2"
"2020-01-09 24:01:00","0.179698","0.1895","0.19","0.1712","0.1772","1062663.72"
"2020-01-10 24:01:00","0.188591","0.1913","0.1946","0.184","0.1895","1244773.61"
"2020-01-11 24:01:00","0.190469","0.1913","0.1926","0.1877","0.1913","450901.14"
"2020-01-12 24:01:00","0.18801","0.1881","0.1916","0.1861","0.1913","391603.39"
"2020-01-13 24:01:00","0.201276","0.2099","0.2171","0.188","0.1881","2583844.73"
